accuracy,analysis_unit,auprc,auprc_lift,auroc,balanced_accuracy,best_epoch,brier,code_revision,configuration_selection_source,configuration_sha256,ece,evaluation_split,execution_backend,f1,feature_selection_artifact_sha256,feature_selection_scope,feature_sha256,fn,fp,mce,modality,model_name,n_participants,n_recordings,n_samples,nll,npv,ppv,prevalence,protocol,run_id,seed,selected_configuration_sha256,sensitivity,specificity,split_sha256,stage,threshold,threshold_source,tn,tp,track
0.7788461538461539,participant,0.7542488768499849,2.329956926506884,0.8380648491389423,0.7229365116606448,2,0.1653613196878161,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,38b275c4edcc437229e50f99f0ccb9d2cd870b24c8c59bc1ce57069c4e4a1dea,0.12523126907837698,test,cuda:0,0.6229508196721312,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,44,25,0.24244667982008863,breath,dndf,312,594,312,0.49933284900452674,0.808695652173913,0.6951219512195121,0.32371794871794873,existing,dndt-dndf-final-20260826,314,6a2c3b2bf04297c7cb9e13a406c88083e25ba218cf5dd57a2294a22047ba99d3,0.5643564356435643,0.8815165876777251,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.6438326090574265,source_validation_balanced_accuracy,186,57,B
0.7692307692307693,participant,0.7591621715542207,2.3451346289595727,0.8419126272816855,0.7726056965886162,3,0.1553190154873715,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,36f4a27ee3fa074333fbba17bc3ff21f5c300b8a43f99793a77917e086161395,0.11348801303225067,test,cuda:0,0.6869565217391305,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,22,50,0.2510218481533229,breath,dndf,312,594,312,0.4769798149769343,0.8797814207650273,0.6124031007751938,0.32371794871794873,existing,dndt-dndf-final-20260826,2026,6a2c3b2bf04297c7cb9e13a406c88083e25ba218cf5dd57a2294a22047ba99d3,0.7821782178217822,0.7630331753554502,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.4620163142681122,source_validation_balanced_accuracy,161,79,B
0.8291139240506329,participant,0.819440801804337,2.5140125569919465,0.8610693285929167,0.8030448060531474,6,0.14173975358208482,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.106983747233451,test,cuda:0,0.7352941176470589,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,28,26,0.29283593193842816,cough,dndf,316,622,316,0.442223941010334,0.8697674418604651,0.7425742574257426,0.3259493670886076,existing,dndt-dndf-final-20260826,42,155a46ba47a4c9cdff82470b950a2ca8f579555107490e9b2d96669952629121,0.7281553398058253,0.8779342723004695,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.5469131097197533,source_validation_balanced_accuracy,187,75,B
0.8037974683544303,participant,0.817996385700065,2.5095811444778695,0.8721454943251743,0.7842654633301427,7,0.12983606993508914,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,38b275c4edcc437229e50f99f0ccb9d2cd870b24c8c59bc1ce57069c4e4a1dea,0.09073682927196444,test,cuda:0,0.7075471698113207,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,28,34,0.25378331754888805,cough,dndf,316,622,316,0.4123227533889444,0.8647342995169082,0.6880733944954128,0.3259493670886076,existing,dndt-dndf-final-20260826,314,155a46ba47a4c9cdff82470b950a2ca8f579555107490e9b2d96669952629121,0.7281553398058253,0.8403755868544601,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.4489555358886719,source_validation_balanced_accuracy,179,75,B
0.7531645569620253,participant,0.8169279619876768,2.5063032620204453,0.868088791649574,0.7717762888007658,11,0.1295119912083117,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,36f4a27ee3fa074333fbba17bc3ff21f5c300b8a43f99793a77917e086161395,0.08181000779485302,test,cuda:0,0.6854838709677419,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,18,60,0.3436432538124231,cough,dndf,316,622,316,0.41021147943107217,0.8947368421052632,0.5862068965517241,0.3259493670886076,existing,dndt-dndf-final-20260826,2026,155a46ba47a4c9cdff82470b950a2ca8f579555107490e9b2d96669952629121,0.8252427184466019,0.7183098591549296,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.3417619913816452,source_validation_balanced_accuracy,153,85,B
0.8312101910828026,participant,0.8281223323165081,2.5493177681116035,0.8907232704402516,0.8012393636699964,7,0.14310019138290184,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.14476708745753947,test,cuda:0,0.7336683417085427,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,29,24,0.2388216852775363,speech,dndf,314,1503,314,0.4545166723008305,0.8663594470046083,0.7525773195876289,0.3248407643312102,existing,dndt-dndf-final-20260826,42,5b6a3740c12920875e3925ebcef24ba5105444f68002c59aa591fd4805b83a70,0.7156862745098039,0.8867924528301887,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.5286657174428304,source_validation_balanced_accuracy,188,73,B
0.7961783439490446,participant,0.8085419819286918,2.489041003192247,0.8774509803921569,0.7956437291897891,10,0.14088261307905706,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,38b275c4edcc437229e50f99f0ccb9d2cd870b24c8c59bc1ce57069c4e4a1dea,0.11845402936781102,test,cuda:0,0.7168141592920354,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,21,43,0.1709843188599504,speech,dndf,314,1503,314,0.44771950810086036,0.8894736842105263,0.6532258064516129,0.3248407643312102,existing,dndt-dndf-final-20260826,314,5b6a3740c12920875e3925ebcef24ba5105444f68002c59aa591fd4805b83a70,0.7941176470588235,0.7971698113207547,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.42719076871871947,source_validation_balanced_accuracy,169,81,B
0.7961783439490446,participant,0.8148797400647118,2.5085513566697992,0.8715316315205327,0.7803829078801332,10,0.14438266805265237,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,36f4a27ee3fa074333fbba17bc3ff21f5c300b8a43f99793a77917e086161395,0.13523696937458393,test,cuda:0,0.7009345794392523,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,27,37,0.21178972587610284,speech,dndf,314,1503,314,0.45443579034282733,0.8663366336633663,0.6696428571428571,0.3248407643312102,existing,dndt-dndf-final-20260826,2026,5b6a3740c12920875e3925ebcef24ba5105444f68002c59aa591fd4805b83a70,0.7352941176470589,0.8254716981132075,7fb604858c9222be37c0bb749fc4812006828401158ece70952d67136d454ff3,prespecified_ladder_v2,0.49192925095558165,source_validation_balanced_accuracy,175,75,B
0.7172413793103448,participant,0.604913151104403,1.8662214236199668,0.7568147826506489,0.6837820234476769,3,0.18561406939212696,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.09654059666155397,test,cuda:0,0.5743944636678201,3742078c8189b21866caa18e2a81c3fe29e2282beabfb27fc5b7fc6b467cbf90,protocol_train_only,02daa58467942d221fac1f4e6ee9c0286ece2d5f6f32281e5193697b1d24c7e7,58,65,0.18374713324010372,breath,dndf,435,846,435,0.5571140569156702,0.7979094076655052,0.5608108108108109,0.32413793103448274,time_stratified,dndt-dndf-final-20260826,42,406718490435e3c3d8f03d576515f607c9503f3dc5ad0c57dec6f18a71bcf38d,0.5886524822695035,0.7789115646258503,7585df690797f86438a99157dc2fbe4628f7d26f10edb4fec7403745abcd5d30,prespecified_ladder_v2,0.46964624524116516,source_validation_balanced_accuracy,229,83,B
0.7471264367816092,participant,0.6395609339777129,1.973113519718476,0.7694794229748637,0.681900419742365,8,0.18107497387541488,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,author_published_configuration,38b275c4edcc437229e50f99f0ccb9d2cd870b24c8c59bc1ce57069c4e4a1dea,0.08212641845644592,test,cuda:0,0.56,3742078c8189b21866caa18e2a81c3fe29e2282beabfb27fc5b7fc6b467cbf90,protocol_train_only,02daa58467942d221fac1f4e6ee9c0286ece2d5f6f32281e5193697b1d24c7e7,71,39,0.2269248137516635,breath,dndf,435,846,435,0.552927031137753,0.7822085889570553,0.6422018348623854,0.32413793103448274,time_stratified,dndt-dndf-final-20260826,314,406718490435e3c3d8f03d576515f607c9503f3dc5ad0c57dec6f18a71bcf38d,0.49645390070921985,0.8673469387755102,7585df690797f86438a99157dc2fbe4628f7d26f10edb4fec7403745abcd5d30,prespecified_ladder_v2,0.5802298113703728,source_validation_balanced_accuracy,255,70,B
