accuracy,analysis_unit,auprc,auprc_lift,auroc,balanced_accuracy,best_epoch,brier,code_revision,configuration_selection_source,configuration_sha256,ece,evaluation_split,execution_backend,f1,feature_selection_artifact_sha256,feature_selection_scope,feature_sha256,fn,fp,mce,modality,model_name,n_participants,n_recordings,n_samples,nll,npv,ppv,prevalence,protocol,run_id,seed,selected_configuration_sha256,sensitivity,specificity,split_sha256,stage,threshold,threshold_source,tn,tp,track
0.6794871794871795,participant,0.4153036268709426,1.2829181344924165,0.5605086575008211,0.556567031110694,1,0.25125869640449705,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,validation_selected,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.19055328174279285,test,cuda:0,0.29577464788732394,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,80,20,0.37746237218379974,breath,dndf,312,594,312,0.6956951057650923,0.7047970479704797,0.5121951219512195,0.32371794871794873,shuffle,dndt-dndf-final-20260826,42,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.2079207920792079,0.9052132701421801,a021b184916927f905a413fba4f5d69ef856309d8485b62dc129b1c8d2a56bc1,shuffle,0.5627960860729218,source_validation_balanced_accuracy,191,21,B
0.439873417721519,participant,0.2987815567065719,0.9166502128085119,0.41784037558685444,0.46417338985368517,2,0.25377544264987945,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,validation_selected,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.20066789035461371,test,cuda:0,0.3832752613240418,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,48,129,0.7256427481770515,cough,dndf,316,622,316,0.7014415090913715,0.6363636363636364,0.29891304347826086,0.3259493670886076,shuffle,dndt-dndf-final-20260826,42,6596a354fdc0893f8d474a8adf3336172ea0073fc0b13b74a32a143c95180b72,0.5339805825242718,0.39436619718309857,a021b184916927f905a413fba4f5d69ef856309d8485b62dc129b1c8d2a56bc1,shuffle,0.44923704862594604,source_validation_balanced_accuracy,84,55,B
0.6019108280254777,participant,0.40995146542139654,1.2620074523756717,0.5967443581206067,0.5525804661487237,1,0.25213404277436374,00cfeb8bca2408e1351b30e3f5202c26d40fb2ec,validation_selected,ba1fd9420c0514d619fadcef385276e3f579d74cbd70a3de92dce24d0c7d3217,0.1909249411804914,test,cuda:0,0.4019138755980861,686af945fc551d5303a628b07095b0267cc4b2733a3f564b8c8033cc68543465,frozen_existing_train_only_top800,9a0970f6f566effc8343ba3be608c5496957443b38121e166352f3cb32d3fc9f,60,65,0.25403961477180326,speech,dndf,314,1503,314,0.6974767441372047,0.7101449275362319,0.3925233644859813,0.3248407643312102,shuffle,dndt-dndf-final-20260826,42,ba1fd9420c0514d619fadcef385276e3f579d74cbd70a3de92dce24d0c7d3217,0.4117647058823529,0.6933962264150944,a021b184916927f905a413fba4f5d69ef856309d8485b62dc129b1c8d2a56bc1,shuffle,0.5279462784528732,source_validation_balanced_accuracy,147,42,B
